id,cache_key,query_id,route_id,prompt_version,model_version,prediction,reference,exact_match,lenient_em,token_f1,judge_score,judge_model,tokens_in,tokens_out,gpu_seconds,concurrency,cloud_spend_usd,amortized_usd,latency_ms_total,latency_ms_retrieval,latency_ms_llm,latency_ms_verify,git_sha,config_hash,created_at,generator_mode,retrieval_mode,temperature,seed
841,ca4617c63cd0cc273ab00dbd39d8435f0661e4e08c98b0dc21c87214083ded6f,hotpotqa:0070,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Wonder Woman.,Teen Titans Go!,0,0,0.0,,judge-stub/unwired,44,3,0.24220875099990735,1,0.0,2.354807301387988e-05,1588.8366340000175,1346.6278830001102,242.20875099990735,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:10.871844+00:00,measured,measured,0.0,0
842,cd9ec5848500df08c12ae289ae3d704e694b2b552c364c11069cc3ee9e66e540,hotpotqa:0070,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,"Tara Strong voiced characters in ""Teen Titans"" and ""Teen Titans Go!"".",Teen Titans Go!,0,0,0.42857142857142855,,judge-stub/unwired,638,15,1.085977334999825,1,0.0,0.00010558112979164964,2445.9930489997532,1360.0157139999283,1085.977334999825,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:13.376942+00:00,measured,measured,0.0,0
843,279755d85cc25341b9d320d629429eb91e8de57ff5bb898ca6621f942f358d37,hotpotqa:0070,C0,v1,ollama-llama3.1-8b,Teen Titans Go!,Teen Titans Go!,1,1,1.0,,judge-stub/unwired,81,24,0.88,1,0.0,8.555555555555556e-05,2369.4800762351956,1434.0094879999015,880.0,55.470588235294116,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:14.819949+00:00,stub,measured,0.0,0
844,2c41b045e460b611af7ef327484e9094edd7245b0273627bc9ff486f54572140,hotpotqa:0070,C1,v1,gpt-4o-mini,Teen Titans Go!,Teen Titans Go!,1,1,1.0,,judge-stub/unwired,155,27,0.0,1,3.945e-05,0.0,3731.6429332156777,1379.5448939999915,2346.6666666666665,5.431372549019608,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:16.208984+00:00,stub,measured,0.0,0
845,13318597160003fbfd9cab9785f250ff0a828a78b04f5cae0326c957c31c18fb,hotpotqa:0070,C2,v1,gpt-4o-mini,Teen Titans Go!,Teen Titans Go!,1,1,1.0,,judge-stub/unwired,176,34,0.0,1,4.68e-05,0.0,3194.3910438629064,1413.9988870001616,1733.3333333333333,47.05882352941176,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:17.632508+00:00,stub,measured,0.0,0
846,a146517f6cf19fa3571edc9aa7fdcbf9e4ffe26313b62410722ea87890bceb64,hotpotqa:0070,C3,v1,gpt-4o,Teen Titans Go!,Teen Titans Go!,1,1,1.0,,judge-stub/unwired,196,39,0.0,1,0.0008799999999999999,0.0,3221.4621768042257,1366.187667000304,1823.529411764706,31.745098039215687,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:19.007407+00:00,stub,measured,0.0,0
847,32dbbacce2bded69f0edb528d794e8abf4b7d27931458d2c589c2eaf8373c922,hotpotqa:0070,C4,v1,gpt-4o,Teen Titans Go!,Teen Titans Go!,1,1,1.0,,judge-stub/unwired,98,18,0.0,1,0.00042500000000000003,0.0,1618.1561025882775,1337.9796320000423,272.156862745098,8.019607843137255,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:20.354286+00:00,stub,measured,0.0,0
848,2709ff185553c92adc1f453379d05e6a21818118ecb3a28a7595b50e273e1dbd,hotpotqa:0071,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"Berlin. 

The 122nd SS-Standarte, a unit of the Waffen-SS during World War II, was formed in Berlin in 1943. However, its exact formation date and location are not definitively known due to historical records being incomplete or destroyed during the war. The city remains an important part of German history related to this military unit.","276,170 inhabitants",0,0,0.0,,judge-stub/unwired,40,78,4.544158405999951,1,0.0,0.0004417931783611063,5908.007144999829,1363.8487389998772,4544.158405999951,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:26.318609+00:00,measured,measured,0.0,0
849,014e80353d48f91009f89271eb529071ec4bb54f357a9de86e758cb847fee240,hotpotqa:0071,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,Germans,"276,170 inhabitants",0,0,0.0,,judge-stub/unwired,504,1,0.2078848860001017,1,0.0,2.0211030583343218e-05,1766.4088470000934,1558.5239609999917,207.8848860001017,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:28.143497+00:00,measured,measured,0.0,0
850,0f80c8b4e55b21661b2e9bdebc1806f7d1669c73b3c7d167f501e61ba55ff6a8,hotpotqa:0071,C0,v1,ollama-llama3.1-8b,"276,170 inhabitants","276,170 inhabitants",1,1,1.0,,judge-stub/unwired,119,45,1.9670588235294117,1,0.0,0.00019124183006535947,3337.6604854509183,1364.091857999938,1967.0588235294117,6.509803921568627,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:29.518013+00:00,stub,measured,0.0,0
851,9f229e9db9da9555c14e758fbaa4b0ba748c7b6ddb89c70891e2d7d471a626e7,hotpotqa:0071,C1,v1,gpt-4o-mini,"276,170 inhabitants","276,170 inhabitants",1,1,1.0,,judge-stub/unwired,128,10,0.0,1,2.52e-05,0.0,3224.7303875489765,1343.2990149999569,1859.6078431372548,21.823529411764707,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:30.870238+00:00,stub,measured,0.0,0
852,26e41baf35a05b92eaa53f364a1344749114410ef7a56d7b01e12354a6012897,hotpotqa:0071,C2,v1,gpt-4o-mini,"276,170 inhabitants","276,170 inhabitants",1,1,1.0,,judge-stub/unwired,177,23,0.0,1,4.035e-05,0.0,3596.3839070979634,1428.5211619999245,2157.254901960784,10.607843137254902,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:32.307394+00:00,stub,measured,0.0,0
853,9a15270647996a76ea7e2c5b9195bca9e6ae9c9d03198bf503c80c67335b4df9,hotpotqa:0071,C3,v1,gpt-4o,"276,170 inhabitants","276,170 inhabitants",1,1,1.0,,judge-stub/unwired,189,28,0.0,1,0.0007524999999999999,0.0,3283.8657403529587,1363.1598580000173,1904.7058823529412,16.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:33.679050+00:00,stub,measured,0.0,0
854,62e349f1a669bd21341435c1571a05b8458ce6b2a25fb319ea1d17d7e38ac78d,hotpotqa:0071,C4,v1,gpt-4o,"276,170 inhabitants","276,170 inhabitants",1,1,1.0,,judge-stub/unwired,89,23,0.0,1,0.0004525,0.0,2914.9162114902906,1349.6024860000944,1543.921568627451,21.392156862745097,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:35.037529+00:00,stub,measured,0.0,0
855,92229720ace67463a797e8bd751bc832ad51dd7fb3a6042e28fff9aa5d9da374,hotpotqa:0072,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Red.,orange,0,0,0.0,,judge-stub/unwired,37,2,0.18543232900037765,1,0.0,1.8028143097258937e-05,1551.9942780001657,1366.561948999788,185.43232900037765,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:36.644728+00:00,measured,measured,0.0,0
856,fbeb375b2980b163a6ae090ca96151207c4dc8bab24ba8ea0b7fe1d55d4a9390,hotpotqa:0072,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,People of the Netherlands wear orange clothing during Oranjegekte and to celebrate Koningsdag.,orange,0,0,0.15384615384615385,,judge-stub/unwired,568,19,1.3029959619998408,1,0.0,0.00012668016297220675,2660.50157699965,1357.505614999809,1302.9959619998408,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:39.364667+00:00,measured,measured,0.0,0
857,6c2a65f656c8334e89ba9cee9fc320b7fa2d358b20c4b82f105254e61848e7bd,hotpotqa:0072,C0,v1,ollama-llama3.1-8b,orange,orange,1,1,1.0,,judge-stub/unwired,88,40,1.811764705882353,1,0.0,0.00017614379084967318,3234.9088976863045,1375.8696820000296,1811.764705882353,47.27450980392157,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:40.748288+00:00,stub,measured,0.0,0
858,b443a37de70b1316ae12eea3e894bca0f69af20fb9ff8675a4641444f9ef13f8,hotpotqa:0072,C1,v1,gpt-4o-mini,orange,orange,1,1,1.0,,judge-stub/unwired,180,38,0.0,1,4.9800000000000004e-05,0.0,3649.8929397844063,1366.990979000093,2238.431372549019,44.470588235294116,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:42.124530+00:00,stub,measured,0.0,0
859,180f7ecb556ec7d0b14636b8d5287a2c7c52b5e76de19ba9ab79b446d74a5212,hotpotqa:0072,C2,v1,gpt-4o-mini,orange,orange,1,1,1.0,,judge-stub/unwired,172,14,0.0,1,3.4200000000000005e-05,0.0,2710.4298668233837,1369.7828079998544,1327.450980392157,13.196078431372548,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:43.502452+00:00,stub,measured,0.0,0
860,ea0aaf529c3547b5b7cac3f660d81885b8ebe0adea89bdeacc88456c6e4172bf,hotpotqa:0072,C3,v1,gpt-4o,orange,orange,1,1,1.0,,judge-stub/unwired,153,13,0.0,1,0.0005124999999999999,0.0,3676.582545627701,1982.6609770002506,1679.2156862745098,14.705882352941178,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:45.495951+00:00,stub,measured,0.0,0
861,724e33e25cd9da0503ced4fc3f129ec0f2186cd1b9dcbeb9ec79dd2f4a82e038,hotpotqa:0072,C4,v1,gpt-4o,orange,orange,1,1,1.0,,judge-stub/unwired,139,15,0.0,1,0.0004975,0.0,3006.4084051372224,1405.8005619999676,1561.9607843137255,38.64705882352941,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:46.909571+00:00,stub,measured,0.0,0
862,a4a78f292d8a952d6c17e9715d0e8d7e7cc6e05db3b64b36eb8e1dbc338100ed,hotpotqa:0073,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,"""Blade Runner""",Tromeo and Juliet,0,0,0.0,,judge-stub/unwired,42,5,0.3570464660001562,1,0.0,3.4712850861126296e-05,1711.411598000268,1354.3651320001118,357.0464660001562,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:48.677059+00:00,measured,measured,0.0,0
863,68c48a5af37e1ed37738e0791d6ab24a762583fb0fa2b5c64b2bc02b267fba2f,hotpotqa:0073,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,Romeo & Juliet,Tromeo and Juliet,0,0,0.4,,judge-stub/unwired,617,3,0.3614520360001734,1,0.0,3.514117016668352e-05,1701.6900369999348,1340.2380009997614,361.4520360001734,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:50.437489+00:00,measured,measured,0.0,0
864,cba976d84fd0dfb0fb3367befc74d5359decb59d101efbabd30ed2881ceaa25a,hotpotqa:0073,C0,v1,ollama-llama3.1-8b,Tromeo and Juliet,Tromeo and Juliet,1,1,1.0,,judge-stub/unwired,107,45,2.2776470588235296,1,0.0,0.00022143790849673203,3655.1051596466928,1338.8110419996337,2277.6470588235297,38.64705882352941,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:51.784601+00:00,stub,measured,0.0,0
865,8461e77765255f57627d2c673262357af6b97fe01fd4ab95426fc696ad5025e8,hotpotqa:0073,C1,v1,gpt-4o-mini,Tromeo and Juliet,Tromeo and Juliet,1,1,1.0,,judge-stub/unwired,115,24,0.0,1,3.165e-05,0.0,1924.3291405882492,1347.152670000014,569.8039215686274,7.372549019607844,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:53.140270+00:00,stub,measured,0.0,0
866,1226fc7ad9d1be8e3ba7746ce2587bd3df2761fbde4e9cf46d58b0f4677e43c4,hotpotqa:0073,C2,v1,gpt-4o-mini,Tromeo and Juliet,Tromeo and Juliet,1,1,1.0,,judge-stub/unwired,168,33,0.0,1,4.4999999999999996e-05,0.0,3453.8300435688125,1406.0261220001848,2040.0,7.803921568627451,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:54.554207+00:00,stub,measured,0.0,0
867,c04e2dbd8dafa2a04ee0ffee0a3078c934677aebf0ac1ff7cf5e6600534ed790,hotpotqa:0073,C3,v1,gpt-4o,Tromeo and Juliet,Tromeo and Juliet,1,1,1.0,,judge-stub/unwired,120,28,0.0,1,0.00058,0.0,3568.4913655100677,1367.805091000264,2148.235294117647,52.450980392156865,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:55.930668+00:00,stub,measured,0.0,0
868,2f9e4acb06dfd58270127155bdd2abef3037db822aef6c5ab4c7f732e2a81f24,hotpotqa:0073,C4,v1,gpt-4o,Tromeo and Juliet,Tromeo and Juliet,1,1,1.0,,judge-stub/unwired,83,38,0.0,1,0.0005875,0.0,2079.738244784213,1413.836283999899,650.9803921568628,14.92156862745098,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:57.353139+00:00,stub,measured,0.0,0
869,e58528a40c1584a5a0476ea77311add45fe026d48aac2108496802b5b657d407,hotpotqa:0074,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Bill Clinton.,William Jefferson Clinton,0,0,0.4,,judge-stub/unwired,30,3,0.2394245910004429,1,0.0,2.3277390791709723e-05,1589.9273750001157,1350.5027839996728,239.4245910004429,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:36:58.998463+00:00,measured,measured,0.0,0
870,9253c68e6ce62a37e253cb2e3791413c6a882f61978115d9cee1ba70321641e2,hotpotqa:0074,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,"Bobbie Cochran

Explanation:

Based on the information provided, Robert Suettinger served as the National Intelligence Officer for East Asia at the National Intelligence Council under then-Governor Bobbie Cochran of Arkansas. The passage states that ""Robert Suettinger was United States President Bill Clinton's national intelligence officer for East Asia at the National Intelligence Council (NIC) from 1997-1998."" This indicates that during his tenure as the National Intelligence Officer, he worked under Governor Bobbie Cochran of Arkansas.",William Jefferson Clinton,0,0,0.026666666666666665,,judge-stub/unwired,549,110,6.607680803000221,1,0.0,0.0006424134114027992,7999.6849780004595,1392.0041750002383,6607.680803000221,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:07.057614+00:00,measured,measured,0.0,0
871,f6b6c47fa876318ceba6508ccc50497c5fd4d8af0e161e661270b219d35aeaaa,hotpotqa:0074,C0,v1,ollama-llama3.1-8b,William Jefferson Clinton,William Jefferson Clinton,1,1,1.0,,judge-stub/unwired,127,41,1.12,1,0.0,0.00010888888888888889,2549.6652409411563,1376.7828879999797,1120.0,52.88235294117647,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:08.445431+00:00,stub,measured,0.0,0
872,a8882b908d6a2c83cbe91f0f3056fbc08f542ee1d47d349dca2c3f57dbd4f0f8,hotpotqa:0074,C1,v1,gpt-4o-mini,William Jefferson Clinton,William Jefferson Clinton,1,1,1.0,,judge-stub/unwired,171,19,0.0,1,3.705e-05,0.0,3393.703244294024,1329.1150089999064,2049.0196078431372,15.568627450980392,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:09.783949+00:00,stub,measured,0.0,0
873,39428906c88b7008918b9d54f6ae8a862a53def30a725288102d5e0a6cde6503,hotpotqa:0074,C2,v1,gpt-4o-mini,William Jefferson Clinton,William Jefferson Clinton,1,1,1.0,,judge-stub/unwired,88,12,0.0,1,2.0399999999999998e-05,0.0,3803.273338078148,1312.7831419997165,2463.921568627451,26.56862745098039,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:11.105495+00:00,stub,measured,0.0,0
874,6def37d7c2742fb340552b6d6d2169df6a3ef603e4fad00fb18c203e3f45f332,hotpotqa:0074,C3,v1,gpt-4o,William Jefferson Clinton,William Jefferson Clinton,1,1,1.0,,judge-stub/unwired,147,27,0.0,1,0.0006375,0.0,3765.4223312744575,1336.2066449999475,2418.823529411765,10.392156862745097,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:12.451073+00:00,stub,measured,0.0,0
875,980456b6f86a8e2cc169896229b34bcc34a068de8b0000cd25a4bffe737c8c68,hotpotqa:0074,C4,v1,gpt-4o,William Jefferson Clinton,William Jefferson Clinton,1,1,1.0,,judge-stub/unwired,112,37,0.0,1,0.00065,0.0,2388.429875059143,1332.312228000319,1038.8235294117646,17.294117647058826,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:13.792091+00:00,stub,measured,0.0,0
876,e9321660c0f33871b5419d2019233250b3ae25dbe1774279375e9e12aec70b4a,hotpotqa:0075,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Kelly Slater,John John Florence,0,0,0.0,,judge-stub/unwired,36,2,0.1833028309997644,1,0.0,1.7821108569421537e-05,1494.0458739997666,1310.7430430000022,183.3028309997644,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:15.340938+00:00,measured,measured,0.0,0
877,4419f74129a0a466b18cd8211c9caa729854edbd6c96691840375654fd4cbfac,hotpotqa:0075,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,John John Florence,John John Florence,1,1,1.0,,judge-stub/unwired,597,3,0.36196182200001203,1,0.0,3.5190732694445616e-05,1727.8260390003197,1365.8642170003077,361.96182200001203,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:17.125831+00:00,measured,measured,0.0,0
878,6253cec6112c9fa3fbdd29de86f74cec67335f66c65e75b6d747f64f80d7c545,hotpotqa:0075,C0,v1,ollama-llama3.1-8b,John John Florence,John John Florence,1,1,1.0,,judge-stub/unwired,159,45,1.7976470588235296,1,0.0,0.00017477124183006538,3171.8667217843717,1362.9647610000575,1797.6470588235295,11.254901960784313,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:18.497026+00:00,stub,measured,0.0,0
879,1f58c03c089ccf84c82fe5f2b2b36ddfd241ff82dcab14b4548b3f8d10f98251,hotpotqa:0075,C1,v1,gpt-4o-mini,John John Florence,John John Florence,1,1,1.0,,judge-stub/unwired,163,30,0.0,1,4.245e-05,0.0,3061.2818839412116,1329.3995310000355,1679.2156862745098,52.66666666666667,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:19.837270+00:00,stub,measured,0.0,0
880,2ce09b3be0e1f7b693fa19796c8b74fb31c7b50037c05dd022a6c88d9dba5f43,hotpotqa:0075,C2,v1,gpt-4o-mini,John John Florence,John John Florence,1,1,1.0,,judge-stub/unwired,185,11,0.0,1,3.435e-05,0.0,2471.911522843152,1346.8919150000147,1065.8823529411766,59.13725490196078,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:21.192710+00:00,stub,measured,0.0,0
881,0a683bcb10457b3c051187df2e84a175b97729a6083a5a212360a010b34548d7,hotpotqa:0075,C3,v1,gpt-4o,John John Florence,John John Florence,1,1,1.0,,judge-stub/unwired,88,15,0.0,1,0.00037,0.0,2390.771773235058,1323.3011849997638,1056.8627450980393,10.607843137254902,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:22.524550+00:00,stub,measured,0.0,0
882,af7b8b85d9104ad21d28d52a5fa567399b22f85b960b26a0bc64ff23699e5e4c,hotpotqa:0075,C4,v1,gpt-4o,John John Florence,John John Florence,1,1,1.0,,judge-stub/unwired,125,40,0.0,1,0.0007125,0.0,3357.115189647396,1313.8210720003372,1985.8823529411766,57.41176470588235,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:23.849629+00:00,stub,measured,0.0,0
883,9e68f6e1d88aa8552eb0bad75f60abdbca2426df43c5df9ea0d012d4016872d8,hotpotqa:0076,L0,v1,Qwen/Qwen2.5-1.5B-Instruct,Jessica,Ann,0,0,0.0,,judge-stub/unwired,32,1,0.1254534039999271,1,0.0,1.2196858722215135e-05,1492.5679289999607,1367.1145250000336,125.4534039999271,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:25.399585+00:00,measured,measured,0.0,0
884,ef28e354ed7341099c0de2b3dd245e7fa3a78946d8163d4b906e9fa6a53c48ac,hotpotqa:0076,L1,v1,Qwen/Qwen2.5-1.5B-Instruct,"Ward

The actress who plays Bobbi Bacha in Suburban Madness is named Sela Ward. Her full name is Sela Ward, so her middle name is Ward.",Ann,0,0,0.0,,judge-stub/unwired,431,35,2.3837249430002885,1,0.0,0.00023175103612502803,3695.170813000459,1311.4458700001705,2383.7249430002885,0.0,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:29.152058+00:00,measured,measured,0.0,0
885,5cd80d9730161f1ccdd52d7efc46fad451c1f1f5b7109e1a9e3d21917af536eb,hotpotqa:0076,C0,v1,ollama-llama3.1-8b,Ann,Ann,1,1,1.0,,judge-stub/unwired,157,12,1.811764705882353,1,0.0,0.00017614379084967318,3175.1425434120274,1338.3190140002625,1811.764705882353,25.058823529411764,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:30.499483+00:00,stub,measured,0.0,0
886,ca40ffa9c36805d2889cc6dc84b828df4192d9395131a3bfbc875af009e54a9d,hotpotqa:0076,C1,v1,gpt-4o-mini,Ann,Ann,1,1,1.0,,judge-stub/unwired,162,33,0.0,1,4.41e-05,0.0,3854.4173031572054,1320.4369110003427,2481.9607843137255,52.01960784313725,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:31.828930+00:00,stub,measured,0.0,0
887,505ad7f62b03c50a2a6f00f4dc45e7670f17cd990f7ce6f8869c954166d85290,hotpotqa:0076,C2,v1,gpt-4o-mini,Ann,Ann,1,1,1.0,,judge-stub/unwired,135,24,0.0,1,3.465e-05,0.0,2063.8417207059915,1373.429956000109,669.0196078431372,21.392156862745097,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:33.211178+00:00,stub,measured,0.0,0
888,f859af50a05d8f8d8fb8c2921d161468a0098d5a5d8a4189b138308eb42710c7,hotpotqa:0076,C3,v1,gpt-4o,Ann,Ann,1,1,1.0,,judge-stub/unwired,122,8,0.0,1,0.000385,0.0,2148.9948194903336,1365.6810940001378,732.156862745098,51.15686274509804,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:34.585667+00:00,stub,measured,0.0,0
889,853f217ab06a297ab35ccbb5ab08ee37e228b9339f2721b723dafcee411dd4e2,hotpotqa:0076,C4,v1,gpt-4o,Ann,Ann,1,1,1.0,,judge-stub/unwired,186,20,0.0,1,0.000665,0.0,1559.1165702549185,1339.2734330000167,209.01960784313727,10.823529411764707,38a15bf9797368623adcbd1ba098f84680f779bf,098d87aeb6e6132b7bfd196be64c9db9956ecd79f82ebebefd8ea0d48ece2cb8,2026-09-19T22:37:35.935043+00:00,stub,measured,0.0,0
