id,cache_key,query_id,route_id,prompt_version,model_version,prediction,reference,exact_match,lenient_em,token_f1,judge_score,judge_model,tokens_in,tokens_out,gpu_seconds,concurrency,cloud_spend_usd,amortized_usd,latency_ms_total,latency_ms_retrieval,latency_ms_llm,latency_ms_verify,git_sha,config_hash,created_at
107,86e359da93128cdfc6daf126b5e5132fd3053dca17842e82b43504b7b758d603,hotpotqa:0000,L1,v1,ollama-qwen2.5-3b,Industrial Revolution,Industrial Revolution,1,1,1.0,,judge-stub/unwired,198,20,2.5882352941176467,1,0.0,0.00025163398692810453,2630.724097845178,4.704490002040984,2588.235294117647,37.78431372549019,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.879440+00:00
108,58d26072e281a627f414eb512eed600335495c518301b12ccb0094a8636fea32,hotpotqa:0000,C0,v1,ollama-llama3.1-8b,Industrial Revolution,Industrial Revolution,1,1,1.0,,judge-stub/unwired,115,43,1.36,1,0.0,0.00013222222222222221,1379.6862731791864,4.333332002715906,1360.0,15.352941176470589,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.895566+00:00
109,899170800529f7550d249294f1961f0f5ba27dbe524352d7fea632e4e0dad48c,hotpotqa:0000,C1,v1,gpt-4o-mini,Industrial Revolution,Industrial Revolution,1,1,1.0,,judge-stub/unwired,162,28,0.0,1,4.11e-05,0.0,1516.4319032565907,4.588766001688782,1489.8039215686274,22.03921568627451,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.911293+00:00
110,3d6a3f9b89b2773fbfd7195bbd5b8dee5056ed9e7f543d13cceffcdec4a694cb,hotpotqa:0000,C2,v1,gpt-4o-mini,Industrial Revolution,Industrial Revolution,1,1,1.0,,judge-stub/unwired,177,9,0.0,1,3.1950000000000004e-05,0.0,2377.5315632150678,10.433523999381578,2319.607843137255,47.490196078431374,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.933059+00:00
111,5fb4cd0bddebe7ecc77417d31357aeb431d12efa119bb87005485e11b851481a,hotpotqa:0000,C3,v1,gpt-4o,Industrial Revolution,Industrial Revolution,1,1,1.0,,judge-stub/unwired,127,21,0.0,1,0.0005275,0.0,376.768064489894,5.454338999697939,344.3137254901961,27.0,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.950599+00:00
112,170dbf363ab0b07be1c31cffd06c024384fa15dca9c1eb25c7df18180eea4e04,hotpotqa:0000,C4,v1,gpt-4o,Industrial Revolution,Industrial Revolution,1,1,1.0,,judge-stub/unwired,112,13,0.0,1,0.00041,0.0,1296.1744377625942,4.645025997888297,1264.313725490196,27.215686274509803,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.967666+00:00
113,5722ffafef37d8e79eb207473ca4ff5f1c97652da4b5d7321d168d7508aa7de7,hotpotqa:0001,L0,v1,ollama-qwen2.5-3b,DNA,DNA,1,1,1.0,,judge-stub/unwired,120,24,4.0,1,0.0,0.00038888888888888887,4062.8752926884135,7.8360770021390636,4000.0,55.03921568627451,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:18.987463+00:00
114,095373d48680a512f043d4076dd4cee8fab060ee6f85c169383ee57ab93aafe4,hotpotqa:0001,L1,v1,ollama-qwen2.5-3b,DNA,DNA,1,1,1.0,,judge-stub/unwired,184,10,2.7294117647058824,1,0.0,0.000265359477124183,2757.4039997623254,4.874587997619528,2729.4117647058824,23.11764705882353,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.007619+00:00
115,0312793b9ed6d58b4d7c166f92585ccceeb081c5679a939d46d332f866ef622f,hotpotqa:0001,C0,v1,ollama-llama3.1-8b,dna,DNA,0,1,1.0,,judge-stub/unwired,83,12,1.3317647058823532,1,0.0,0.00012947712418300656,1373.8890834719216,9.947907001333078,1331.7647058823532,32.1764705882353,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.031945+00:00
116,2330118bd6b0163f7e9dff4eab08c068a047e20c8e8ce788e8568a923d017559,hotpotqa:0001,C1,v1,gpt-4o-mini,DNA,DNA,1,1,1.0,,judge-stub/unwired,185,25,0.0,1,4.275e-05,0.0,1676.5028804900508,8.189154999854509,1616.0784313725492,52.23529411764706,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.051688+00:00
117,26c18322ceb9aa1d6d00c62ba37db154f3f2c0f3cb388cc73704af26c43e8ee4,hotpotqa:0001,C2,v1,gpt-4o-mini,DNA,DNA,1,1,1.0,,judge-stub/unwired,153,36,0.0,1,4.455e-05,0.0,1806.2443564901046,7.930630999908317,1778.4313725490197,19.88235294117647,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.069452+00:00
118,be834799ad6ffc1a11c3220e8a3655e8ae799a31dc8165875dac16abf6d715da,hotpotqa:0001,C3,v1,gpt-4o,DNA,DNA,1,1,1.0,,judge-stub/unwired,175,16,0.0,1,0.0005975,0.0,2019.4989091972182,4.7734190011397,1958.8235294117646,55.90196078431373,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.085719+00:00
119,32a649b554120df2ad3678ce4ab3563cb54ed6baaf87d286e3ead48dcfc6d3d4,hotpotqa:0001,C4,v1,gpt-4o,DNA,DNA,1,1,1.0,,judge-stub/unwired,111,40,0.0,1,0.0006775,0.0,2499.754991413548,8.931462001783075,2436.8627450980393,53.96078431372549,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.106023+00:00
120,ca8c2569909273e15c877c16f32fc0d3339c9a19504056a7ec8ed52ac3743d65,hotpotqa:0002,L0,v1,ollama-qwen2.5-3b,I don't know,neural networks,0,0,0.0,,judge-stub/unwired,155,38,2.8423529411764705,1,0.0,0.00027633986928104576,2879.9360462161067,5.838007000420475,2842.3529411764707,31.745098039215687,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.123468+00:00
121,338384674ea94b8c32b3af5235735e49bc9403ad1b5a1ea983edbaf1cde84e03,hotpotqa:0002,L1,v1,ollama-qwen2.5-3b,neural networks,neural networks,1,1,1.0,,judge-stub/unwired,82,33,2.856470588235294,1,0.0,0.00027771241830065356,2890.9130648821338,6.148358999780612,2856.470588235294,28.294117647058822,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.139600+00:00
122,db84e25c4b1799ca5d41dda33bc858b34be4f2fc9364bf2f1fc834d6533edd7a,hotpotqa:0002,C0,v1,ollama-llama3.1-8b,neural,neural networks,0,0,0.6666666666666666,,judge-stub/unwired,187,19,0.6117647058823529,1,0.0,5.947712418300653e-05,668.9892666062046,8.440246998361545,611.7647058823529,48.78431372549019,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.159128+00:00
123,35dc6cad75d0e872f974d3271b4ebf8db0113438a173fbf77df945f7ced99e00,hotpotqa:0002,C1,v1,gpt-4o-mini,neural networks,neural networks,1,1,1.0,,judge-stub/unwired,82,46,0.0,1,3.9899999999999994e-05,0.0,967.7025813329576,5.369247999624349,930.5882352941176,31.745098039215687,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.179685+00:00
124,3a263eaef24e9dfd642e5d3e9e0d4b04fcc6a30fabc28cf08ffad861e68db895,hotpotqa:0002,C2,v1,gpt-4o-mini,neural networks,neural networks,1,1,1.0,,judge-stub/unwired,175,47,0.0,1,5.4449999999999995e-05,0.0,778.2396234518251,5.670996000844752,723.1372549019608,49.431372549019606,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.196374+00:00
125,413da9e719d7f2358a8a5548278c8a0d5d0579d06a9fb053c69875e6c18347d7,hotpotqa:0002,C3,v1,gpt-4o,neural networks,neural networks,1,1,1.0,,judge-stub/unwired,141,21,0.0,1,0.0005625000000000001,0.0,2027.7649806100933,5.215961002249969,1994.9019607843138,27.64705882352941,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.213116+00:00
126,b00fdd511c55bfda89cea203fefaeed4d4bb3832a2f1551e5fc95b2fb81db302,hotpotqa:0002,C4,v1,gpt-4o,neural networks,neural networks,1,1,1.0,,judge-stub/unwired,113,37,0.0,1,0.0006525,0.0,1110.4511269232048,8.941323001636192,1065.8823529411766,35.627450980392155,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.233377+00:00
127,f4fdee5f907dd5056a267fcbe30df16bb8485f6e38404e8ad11e18687187084a,hotpotqa:0003,L0,v1,ollama-qwen2.5-3b,I don't know,World War II,0,0,0.0,,judge-stub/unwired,83,42,0.5270588235294117,1,0.0,5.1241830065359464e-05,550.5089571757655,6.15601599929505,527.0588235294117,17.294117647058826,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.251605+00:00
128,3891999e3c5086dbfde52b0cbbcd6558825ddf894b4da062ed5354b16714c49b,hotpotqa:0003,L1,v1,ollama-qwen2.5-3b,World War II,World War II,1,1,1.0,,judge-stub/unwired,163,28,2.9694117647058826,1,0.0,0.00028869281045751637,2989.6639294334914,4.46785100211855,2969.4117647058824,15.784313725490195,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.267346+00:00
129,9a3e059c3cb6fa780b97198cb99586378333029e788506956437c88a897e9df2,hotpotqa:0003,C0,v1,ollama-llama3.1-8b,World War II,World War II,1,1,1.0,,judge-stub/unwired,156,19,2.9270588235294115,1,0.0,0.00028457516339869276,2982.892672548113,4.461299999093171,2927.0588235294117,51.372549019607845,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.283575+00:00
130,8976083c1ea6615b922385133931e2e1391656c6db67e06da0095aa7e3acee41,hotpotqa:0003,C1,v1,gpt-4o-mini,World War II,World War II,1,1,1.0,,judge-stub/unwired,191,37,0.0,1,5.085e-05,0.0,1285.696563901848,4.559308999887435,1273.3333333333333,7.803921568627451,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.300065+00:00
131,66c673bd0204a16339c746f587a87453e5b6074699a81e64305d91f1f07082c3,hotpotqa:0003,C2,v1,gpt-4o-mini,World War II,World War II,1,1,1.0,,judge-stub/unwired,84,35,0.0,1,3.36e-05,0.0,2414.134745724624,8.350431999133434,2400.7843137254904,5.0,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.320742+00:00
132,6fdee3837dae58740a7616ab2604611760ecc30a3db489f69d575f29d41954f6,hotpotqa:0003,C3,v1,gpt-4o,World War II,World War II,1,1,1.0,,judge-stub/unwired,128,16,0.0,1,0.00048000000000000007,0.0,1760.5767255867079,4.400254998472519,1697.2549019607843,58.92156862745098,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.336955+00:00
133,dcc2a61e6ef0adf4a49e2382542eec5b6ab742da828aa4978cd70570fec111cb,hotpotqa:0003,C4,v1,gpt-4o,World War II,World War II,1,1,1.0,,judge-stub/unwired,164,12,0.0,1,0.00053,0.0,1950.897728392348,4.446748000191292,1886.6666666666665,59.78431372549019,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.353453+00:00
134,ebe522022d2dfea34157d26717902a33a881e38ce380c0c9b628030bea4cc4e0,hotpotqa:0004,L0,v1,ollama-qwen2.5-3b,Great Wall of China,Great Wall of China,1,1,1.0,,judge-stub/unwired,120,29,2.7294117647058824,1,0.0,0.000265359477124183,2745.690720119947,5.455426002299646,2729.4117647058824,10.823529411764707,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.374006+00:00
135,e95bb8523197d3ebc36f1e98215db2ae601205297d81d7026fff1039249731a6,hotpotqa:0004,L1,v1,ollama-qwen2.5-3b,Great Wall of China,Great Wall of China,1,1,1.0,,judge-stub/unwired,113,32,3.6894117647058824,1,0.0,0.0003586928104575163,3745.5161474503852,4.9475199994049035,3689.4117647058824,51.15686274509804,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.389511+00:00
136,11de8733380d8b2d5f341be86af74e51b772f236c04b786bafa0dba1361398c6,hotpotqa:0004,C0,v1,ollama-llama3.1-8b,Great Wall of China,Great Wall of China,1,1,1.0,,judge-stub/unwired,117,39,0.45647058823529413,1,0.0,4.4379084967320265e-05,490.31299943327235,5.116921001899755,456.47058823529414,28.725490196078432,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.405714+00:00
137,c125c6b2b78ff4e50dfaa53822f2aaa7421e56f0b8f1607dbf05cb6a778e81e6,hotpotqa:0004,C1,v1,gpt-4o-mini,Great Wall of China,Great Wall of China,1,1,1.0,,judge-stub/unwired,134,22,0.0,1,3.3299999999999996e-05,0.0,2004.3995431182525,9.164249000605196,1976.8627450980393,18.372549019607845,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.425954+00:00
138,54a8decca484955e3a2e268a33a8ed967aaa42d1c8b03cf5c9e244f21a21655c,hotpotqa:0004,C2,v1,gpt-4o-mini,Great Wall of China,Great Wall of China,1,1,1.0,,judge-stub/unwired,199,30,0.0,1,4.785e-05,0.0,649.8294911752695,4.476549998798873,614.9019607843137,30.450980392156865,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.441230+00:00
139,280a7cde0a9077c1b613db143689549f53faa54c6ade469b941e924fa127ecae,hotpotqa:0004,C3,v1,gpt-4o,Great Wall of China,Great Wall of China,1,1,1.0,,judge-stub/unwired,106,16,0.0,1,0.00042500000000000003,0.0,2500.6511655889167,4.474695000681095,2445.8823529411766,50.29411764705882,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.456540+00:00
140,6902b1c63f0556b217b1d43af11979277ec765f0c66a641fddd5bd48a8a046e0,hotpotqa:0004,C4,v1,gpt-4o,Great Wall of China,Great Wall of China,1,1,1.0,,judge-stub/unwired,87,22,0.0,1,0.0004375,0.0,1091.1878070606308,8.07016000180738,1029.8039215686274,53.31372549019608,0e6ef6e6ffe9ad0d703b85ff0e102b06ef272a73,5b2462787c8c3ad73ecde552fa27b904d65b2d9b1e1cd5aa80def9c04f49f649,2026-09-19T12:05:19.475958+00:00
